user_id,media_id,rating
41,14289,10
41,14741,10
41,15315,8
41,15451,9
41,15583,10
41,16498,10
41,17265,9
41,17641,9
41,17729,8
41,18153,10
41,18277,9
41,18671,10
41,18897,9
41,19163,10
41,19815,9
41,20507,9
41,20785,8
41,20787,8
41,21881,9
41,21995,9
41,22199,9
41,22319,10
41,22535,9
41,22687,8
41,22729,7
41,22961,10
41,23289,7
41,23321,9
41,23325,6
41,24833,8
41,25157,10
41,26349,9
42,143,9
42,269,10
42,855,10
42,2964,8
42,10495,7
42,14075,10
43,1,10
43,15,7
43,20,8
43,43,8
43,67,5
43,68,8
43,98,-1
43,132,8
43,168,8
43,170,8
43,177,8
43,198,8
43,205,10
43,257,7
43,268,7
43,269,8
43,270,8
43,411,8
43,457,9
43,468,6
43,777,8
43,790,7
43,845,8
43,857,8
43,861,7
43,889,8
43,918,9
43,935,8
43,940,7
43,969,7
43,1195,6
43,1292,7
43,1482,8
43,1498,8
43,1559,8
43,1566,6
43,1575,4
43,1604,9
43,1723,6
43,1726,7
43,1818,8
43,1827,9
43,1840,6
43,1956,6
43,1965,6
43,2001,10
43,2025,10
43,2167,8
43,2216,9
43,2251,10
43,2685,6
43,2993,6
43,3091,7
43,3230,7
43,3389,9
43,3457,6
43,3503,-1
43,3655,7
43,4063,9
43,4087,8
43,4177,9
43,4181,8
43,4186,7
43,4196,5
43,4654,9
43,4725,6
43,4744,7
43,4752,6
43,4918,7
43,4938,7
43,4975,8
43,4999,-1
43,5081,7
43,5114,4
43,5231,7
43,5342,6
43,5355,9
43,5530,9
43,5682,8
43,5781,9
43,5940,8
43,5958,9
43,6205,8
43,6213,8
43,6324,6
43,6347,7
43,6500,6
43,6547,7
43,6682,9
43,6746,8
43,6747,7
43,6880,9
43,6920,7
43,6973,8
43,7088,8
43,7148,8
43,7592,7
43,8086,10
43,8449,6
43,8630,8
43,8841,9
43,8937,8
43,9253,10
43,9330,7
43,9513,8
43,9919,7
43,9941,9
43,9969,8
43,9989,7
43,10049,8
43,10087,7
43,10155,8
43,10163,9
43,10213,8
43,10260,6
43,10396,9
43,10447,7
43,10456,8
43,10490,8
43,10578,7
43,10719,7
43,10793,7
43,11241,8
43,11285,6
43,11499,8
43,11597,7
43,11617,9
43,11633,8
43,11703,8
43,11737,8
43,11741,6
43,11743,7
43,11757,7
43,11759,8
43,11761,9
43,11771,8
43,11783,6
43,11933,7
43,12017,8
43,12293,9
43,12413,10
43,12549,8
43,12967,9
43,13161,10
43,13331,10
43,13367,7
43,13601,9
43,13655,8
43,13759,7
43,14075,8
43,14227,7
43,14345,7
43,14467,8
43,14513,8
43,14765,7
43,14813,8
43,14833,8
43,15109,6
43,15119,7
43,15315,9
43,15335,9
43,15417,8
43,15451,8
43,15689,8
43,15809,8
43,16005,9
43,16011,8
43,16035,6
43,16049,8
43,16512,9
43,16890,8
43,17247,8
43,17265,9
43,17505,7
43,17729,8
43,18115,9
43,18153,8
43,18277,9
43,18677,7
43,19369,7
43,19769,8
43,19815,7
43,20507,8
43,20689,9
43,20785,10
43,20787,8
43,20853,7
43,21033,7
43,21085,8
43,21177,8
43,21235,8
43,21329,8
43,21353,8
43,21415,9
43,21603,7
43,21843,8
43,21939,8
43,22097,8
43,22199,9
43,22547,8
43,22877,7
43,23233,7
43,23281,7
43,23311,8
43,23333,7
43,23421,9
43,23755,10
43,24133,9
43,24231,6
43,24405,9
43,24439,7
43,24455,8
43,24687,7
43,24703,9
43,24833,8
43,24873,7
43,25013,8
43,25099,8
43,25159,6
43,25183,8
43,25283,8
43,25397,7
43,25731,8
43,26243,8
43,26443,9
43,27411,8
43,27631,8
43,27833,10
43,27991,8
43,28121,9
43,28249,7
43,28497,8
43,28617,8
43,28675,8
43,28677,8
43,28907,9
43,28927,9
43,28977,10
43,29093,9
43,29095,9
43,29101,9
43,29325,9
43,29758,7
43,29803,8
43,30091,6
43,30276,8
43,30296,8
43,30307,8
43,30321,-1
43,30363,8
43,30503,8
43,30544,8
43,30654,9
43,30749,6
43,30782,5
43,30831,6
43,31043,10
43,31163,8
43,31240,8
43,31318,6
43,31338,7
43,31405,7
43,31442,7
43,31478,9
43,31637,9
43,31710,6
43,31722,7
43,31737,7
43,31741,9
43,31764,9
43,31798,8
43,31821,7
43,31845,6
43,31859,9
43,31904,7
43,31964,8
43,32083,5
43,32094,6
43,32182,9
43,32360,7
43,32595,5
43,32608,8
43,32998,7
43,33421,8
44,30,8
44,121,8
44,199,10
44,202,9
44,256,6
44,269,9
44,270,7
44,430,6
44,431,9
44,853,7
44,878,8
44,934,7
44,953,9
44,1023,10
44,1482,5
44,1535,10
44,1575,8
44,1686,8
44,1889,7
44,2001,10
44,2030,7
44,2158,8
44,2236,9
44,2251,9
44,2418,9
44,2889,6
44,2904,8
44,2994,10
44,3389,6
44,3457,2
44,3588,10
44,4186,7
44,4654,8
44,4725,6
44,4752,2
44,4898,8
44,4981,9
44,5114,10
44,5177,7
44,5355,9
44,5530,8
44,5630,7
44,5955,6
44,6114,9
44,6547,9
44,6634,9
44,6707,7
44,6746,9
44,6774,8
44,6793,7
44,6880,8
44,7724,8
44,8408,9
44,8460,6
44,8915,6
44,8937,8
44,9136,7
44,9253,10
44,9745,8
44,9756,9
44,9834,8
44,9919,9
44,9941,9
44,10067,7
44,10083,8
44,10087,8
44,10163,9
44,10249,4
44,10418,-1
44,10447,9
44,10620,7
44,10721,9
44,10863,8
44,11111,8
44,11266,10
44,11285,6
44,11577,7
44,11633,7
44,11701,6
44,11737,7
44,11741,8
44,11785,7
44,11837,7
44,12413,7
44,12445,6
44,12685,7
44,13601,9
44,14189,6
44,14345,7
44,14349,6
44,14467,7
44,14513,6
44,15085,3
44,15315,6
44,15699,7
44,15809,7
44,16005,7
44,16035,5
44,16444,7
44,16498,8
44,16524,5
44,16762,7
44,17513,2
44,18115,9
44,20507,7
44,22319,6
44,23199,8
44,23281,7
44,23283,7
44,26243,5
44,27831,9
44,27833,10
44,28927,7
45,120,8
45,121,8
45,430,7
45,853,10
45,1498,8
45,1571,9
45,1579,7
45,3457,9
45,3731,8
45,4722,9
45,4752,8
45,4898,8
45,5114,8
45,6547,10
45,6707,8
45,7054,10
45,8425,8
45,10087,7
45,10321,8
45,10800,9
45,11111,9
45,11241,7
45,11757,9
45,12711,8
45,14289,8
45,15085,7
46,1,10
46,20,7
46,45,8
46,149,7
46,150,8
46,154,7
46,164,10
46,199,10
46,202,10
46,230,6
46,242,10
46,245,10
46,269,10
46,322,8
46,356,4
46,431,10
46,457,9
46,464,9
46,512,10
46,513,10
46,523,10
46,552,6
46,572,10
46,594,9
46,761,9
46,853,10
46,857,9
46,877,10
46,907,7
46,918,10
46,934,8
46,1004,8
46,1072,10
46,1074,8
46,1210,8
46,1222,8
46,1482,9
46,1532,4
46,1535,10
46,1575,10
46,1604,9
46,1686,8
46,1689,9
46,1818,7
46,1829,10
46,1912,5
46,2112,8
46,2167,9
46,2404,7
46,2605,7
46,2759,8
46,2889,9
46,2890,10
46,2904,10
46,3089,10
46,3457,8
46,3470,9
46,3572,8
46,3588,10
46,3655,10
46,3656,9
46,3702,10
46,3848,10
46,4059,9
46,4063,6
46,4081,10
46,4151,6
46,4181,8
46,4224,8
46,4722,10
46,4752,7
46,4835,9
46,4898,10
46,5065,10
46,5114,9
46,5277,5
46,5300,10
46,5355,10
46,5525,8
46,5680,10
46,5681,7
46,5702,10
46,5940,9
46,6045,10
46,6046,10
46,6201,8
46,6205,6
46,6324,7
46,6347,10
46,6444,8
46,6512,7
46,6594,8
46,6682,3
46,6702,9
46,6707,9
46,6746,9
46,6772,10
46,6793,9
46,6880,8
46,6895,7
46,7054,10
46,7058,8
46,7103,6
46,7367,8
46,7592,8
46,7593,7
46,7647,10
46,7674,10
46,7791,10
46,8074,5
46,8129,10
46,8247,9
46,8424,7
46,8449,7
46,8514,10
46,8525,8
46,9065,7
46,9074,10
46,9252,10
46,9253,9
46,9289,9
46,9331,6
46,9465,10
46,9617,8
46,9656,10
46,9724,10
46,9754,10
46,9756,8
46,9919,8
46,9969,10
46,9989,9
46,10030,10
46,10092,10
46,10161,10
46,10162,9
46,10321,6
46,10350,6
46,10379,10
46,10389,8
46,10391,8
46,10408,10
46,10686,8
46,10719,9
46,10800,9
46,11013,10
46,11113,9
46,11241,7
46,11371,9
46,11375,10
46,11499,8
46,11665,10
46,11757,8
46,11771,8
46,11843,10
46,12049,9
46,12189,9
46,12355,9
46,12365,10
46,12531,10
46,12711,6
46,12967,8
46,13115,6
46,13125,9
46,13245,7
46,13403,8
46,13601,10
46,13833,10
46,14075,9
46,14227,10
46,14289,10
46,14349,10
46,14353,10
46,14397,9
46,14467,10
46,14513,9
46,14713,10
46,14753,9
46,15085,7
46,15335,10
46,15411,10
46,15417,10
46,15487,8
46,15583,7
46,15605,7
46,15751,10
46,15775,10
46,15809,9
46,16005,10
46,16009,10
46,16011,9
46,16033,7
46,16035,7
46,16067,9
46,16353,8
46,16498,10
46,16528,10
46,16592,8
46,16742,9
46,16782,9
46,16866,10
46,16890,7
46,16894,7
46,17259,8
46,17391,10
46,17409,8
46,17513,6
46,18115,9
46,18139,9
46,18153,10
46,18179,10
46,18229,8
46,18277,6
46,18507,8
46,18523,10
46,18745,9
46,18897,9
46,19815,9
46,20021,6
46,20431,8
46,20507,10
46,20541,9
46,20583,10
46,20655,8
46,20673,8
46,20767,10
46,20785,9
46,20787,7
46,20919,7
46,20977,9
46,21105,6
46,21177,7
46,21185,9
46,21329,9
46,21339,8
46,21439,6
46,21563,8
46,21603,8
46,21743,9
46,21881,8
46,21939,9
46,22043,9
46,22097,7
46,22101,9
46,22145,9
46,22147,9
46,22199,9
46,22265,7
46,22319,10
46,22433,8
46,22535,8
46,23251,8
46,23281,9
46,23283,10
46,23289,10
46,23333,7
46,23673,8
46,24211,8
46,24277,10
46,24365,9
46,24415,9
46,24439,7
46,24627,8
46,24701,9
46,24991,5
46,25183,9
46,25303,9
46,25649,4
46,25681,9
46,25687,8
46,26243,9
46,27387,8
46,27417,6
46,27631,9
46,27633,10
46,27663,9
46,27787,8
46,27899,9
46,27991,7
46,28121,9
46,28171,9
46,28211,6
46,28223,9
46,28497,8
46,28677,8
46,28805,10
46,28891,10
46,28907,8
46,28927,9
46,28977,10
46,29803,8
46,29974,6
46,29976,7
46,30015,8
46,30056,9
46,30205,9
46,30240,9
46,30276,10
46,30296,8
46,30458,10
46,30503,10
46,30544,8
46,30714,9
46,30740,8
46,30901,9
46,31297,9
46,31374,8
46,31376,8
46,31452,8
46,31478,9
46,31559,8
46,31580,9
46,31680,8
46,31704,9
46,31737,8
46,31741,9
46,31754,9
46,31772,9
46,31964,9
46,32093,8
46,32108,8
46,32182,8
46,32282,8
46,32365,8
46,32370,9
46,32542,9
46,32566,8
46,32648,9
46,32664,7
46,32668,8
46,32696,9
46,32729,9
46,32998,9
46,33028,8
46,34240,10
47,120,10
47,199,10
47,325,4
47,431,9
47,523,10
47,530,9
47,532,8
47,740,9
47,849,8
47,853,10
47,996,9
47,1239,8
47,1575,9
47,1887,7
47,2904,8
47,2923,8
47,3588,10
47,5060,9
47,5118,7
47,5681,10
47,6547,8
47,6702,10
47,6746,9
47,7082,8
47,7337,10
47,8479,9
47,9756,8
47,9919,8
47,9982,8
47,12049,8
47,14227,8
47,14467,9
47,14513,8
47,15195,9
48,861,8
48,889,9
48,934,8
48,1519,9
48,1535,9
48,1571,8
48,1575,10
48,1889,8
48,1965,8
48,2001,9
48,2167,8
48,2494,8
48,2581,9
48,2593,9
48,2904,10
48,3652,8
48,3782,9
48,3783,9
48,3927,9
48,4059,8
48,4224,9
48,4280,9
48,4282,9
48,5081,9
48,5204,9
48,5205,9
48,5680,8
48,6030,8
48,6347,9
48,6351,8
48,6547,9
48,6702,8
48,6746,9
48,7724,8
48,7791,8
48,8074,9
48,8516,9
48,8536,9
48,8769,9
48,8888,10
48,9253,9
48,9289,9
48,9367,7
48,9617,8
48,9756,8
48,9989,8
48,10020,9
48,10079,9
48,10087,9
48,10397,9
48,10447,9
48,10456,7
48,10491,8
48,10620,9
48,10719,9
48,10793,10
48,10863,9
48,11021,9
48,11111,9
48,11179,8
48,11597,9
48,11617,8
48,11741,9
48,11757,9
48,11759,8
48,11933,9
48,11977,8
48,11979,8
48,12175,9
48,12413,8
48,12859,9
48,13331,8
48,13599,9
48,13601,10
48,13659,9
48,14075,9
48,14131,9
48,14345,9
48,14749,8
48,14813,8
48,14967,9
48,15051,8
48,15225,8
48,15583,9
48,15689,9
48,15809,8
48,16498,10
48,16592,9
48,16668,9
48,18857,9
49,30,-1
49,269,-1
49,270,-1
49,889,-1
49,2001,-1
49,10087,-1
50,1,10
50,19,10
50,20,10
50,33,7
50,44,10
50,45,8
50,90,8
50,121,7
50,136,8
50,154,6
50,170,8
50,223,10
50,225,8
50,226,7
50,246,8
50,249,9
50,250,9
50,269,7
50,278,8
50,288,8
50,356,5
50,384,2
50,392,9
50,481,8
50,482,9
50,527,6
50,552,8
50,687,7
50,813,9
50,874,8
50,876,8
50,901,10
50,902,9
50,903,10
50,904,10
50,905,10
50,906,9
50,971,7
50,1132,8
50,1138,7
50,1195,8
50,1254,6
50,1313,7
50,1430,9
50,1482,8
50,1535,8
50,1575,9
50,1604,8
50,1669,7
50,1707,7
50,1744,8
50,1816,8
50,1894,9
50,2001,8
50,2116,8
50,2390,8
50,2904,9
50,3588,9
50,4155,7
50,5114,10
50,5962,4
50,6033,8
50,6171,7
50,6702,6
50,6811,10
50,7674,9
50,9130,7
50,9253,10
50,9919,7
50,9989,7
50,10030,8
50,10087,9
50,10620,5
50,11061,10
50,11111,3
50,11617,5
50,11633,8
50,11703,8
50,11757,7
50,11771,9
50,12859,9
50,13271,4
50,14345,9
50,14513,8
50,14719,7
50,14837,6
50,16498,10
50,16894,10
50,18393,10
50,20159,9
51,1,10
51,5,9
51,6,9
51,19,10
51,25,7
51,30,9
51,33,10
51,43,10
51,44,10
51,45,8
51,57,10
51,67,7
51,71,9
51,72,9
51,73,9
51,97,8
51,114,9
51,121,10
51,164,10
51,165,9
51,167,8
51,199,10
51,202,10
51,205,8
51,226,6
51,227,10
51,237,10
51,239,9
51,240,8
51,245,8
51,323,10
51,339,9
51,387,9
51,431,10
51,433,9
51,437,10
51,457,9
51,467,10
51,468,10
51,486,9
51,512,9
51,572,9
51,578,9
51,585,10
51,597,7
51,759,10
51,777,9
51,790,9
51,801,10
51,849,8
51,853,8
51,877,10
51,889,9
51,953,6
51,1023,10
51,1033,10
51,1140,6
51,1210,9
51,1519,9
51,1530,8
51,1535,9
51,1575,10
51,1689,10
51,1818,8
51,1827,9
51,1829,5
51,1943,10
51,2001,9
51,2025,9
51,2154,9
51,2167,9
51,2236,9
51,2251,10
51,2418,10
51,2508,8
51,2593,10
51,2596,9
51,2759,8
51,2904,10
51,2924,10
51,2966,9
51,2993,7
51,3588,9
51,3784,10
51,4181,9
51,4214,7
51,4224,9
51,4382,8
51,4789,10
51,4898,8
51,4901,9
51,5114,10
51,5341,9
51,5630,8
51,5681,8
51,6372,8
51,6547,7
51,6637,8
51,6707,4
51,6746,8
51,6880,7
51,7193,10
51,7311,10
51,7711,8
51,8525,7
51,9253,9
51,9756,9
51,9760,8
51,9834,7
51,10080,7
51,10090,10
51,10162,9
51,10800,9
51,12531,7
51,14397,9
51,16782,8
52,15,9
52,57,10
52,759,9
52,889,10
52,1519,10
52,1575,10
52,1604,10
52,1818,8
52,2418,9
52,2904,10
52,4081,10
52,4901,10
52,5300,9
52,5356,9
52,5680,10
52,5681,10
52,6347,9
52,6547,10
52,6682,7
52,6862,10
52,7017,8
52,7088,10
52,7674,10
52,7791,10
52,8074,7
52,8440,8
52,8465,6
52,8516,9
52,8888,10
52,9253,10
52,9471,9
52,9989,10
52,10030,10
52,10162,10
52,10379,10
52,10793,10
52,11111,9
52,11433,9
52,11617,10
52,11665,10
52,12293,8
52,12365,10
52,12413,10
52,12729,-1
52,13331,10
52,13357,7
52,14345,9
52,15039,10
52,15197,10
52,15451,10
52,17895,10
52,18849,8
52,20651,8
52,22729,9
52,22789,8
52,23273,10
52,24727,9
52,25013,8
52,27655,9
52,28069,10
52,30300,7
53,20,6
53,101,8
53,223,5
53,225,3
53,355,7
53,813,4
53,849,8
53,1195,8
53,1530,10
53,1535,7
53,1840,9
53,2167,10
53,2787,7
53,2924,9
53,2926,6
53,2994,5
53,3712,7
53,3731,8
53,4059,6
53,4181,10
53,4224,9
53,4382,8
53,4744,6
53,4789,9
53,6324,7
53,6361,6
53,6401,6
53,6547,10
53,6773,7
53,7054,9
53,7311,8
53,9989,10
53,10067,8
53,11319,10
53,11553,7
53,11617,7
53,11887,9
53,13759,9
53,14741,9
53,16001,9
54,1,-1
54,5,-1
54,7,-1
54,15,-1
54,16,-1
54,20,-1
54,22,-1
54,28,-1
54,30,-1
54,43,-1
54,44,-1
54,45,-1
54,46,-1
54,47,-1
54,49,-1
54,50,-1
54,53,-1
54,59,-1
54,60,-1
54,62,-1
54,63,-1
54,64,-1
54,65,-1
54,66,-1
54,71,-1
54,72,-1
54,73,-1
54,79,-1
54,97,-1
54,98,-1
54,99,-1
54,102,-1
54,105,-1
54,113,-1
54,121,-1
54,122,-1
54,132,-1
54,133,-1
54,135,-1
54,145,-1
54,146,-1
54,148,-1
54,153,-1
54,155,-1
54,156,-1
54,157,-1
54,159,-1
54,164,-1
54,166,-1
54,167,-1
54,169,-1
54,170,-1
54,174,-1
54,180,-1
54,181,-1
54,182,-1
54,189,-1
54,190,-1
54,191,-1
54,193,-1
54,195,-1
54,196,-1
54,199,-1
54,202,-1
54,205,-1
54,208,-1
54,209,-1
54,227,-1
54,228,-1
54,234,-1
54,237,-1
54,238,-1
54,240,-1
54,241,-1
54,242,-1
54,245,-1
54,248,-1
54,256,-1
54,257,-1
54,260,-1
54,261,-1
54,263,-1
54,268,-1
54,269,-1
54,270,-1
54,272,-1
54,273,-1
54,276,-1
54,277,-1
54,284,-1
54,289,-1
54,291,-1
54,294,-1
54,295,-1
54,304,-1
54,317,-1
54,318,-1
54,322,-1
54,329,-1
54,330,-1
54,339,-1
54,340,-1
54,355,-1
54,356,-1
54,366,-1
54,384,-1
54,385,-1
54,387,-1
54,390,-1
54,394,-1
54,395,-1
54,401,-1
54,403,-1
54,412,-1
54,419,-1
54,420,-1
54,421,-1
54,430,-1
54,431,-1
54,437,-1
54,442,-1
54,448,-1
54,456,-1
54,457,-1
54,469,-1
54,476,-1
54,478,-1
54,479,-1
54,487,-1
54,489,-1
54,509,-1
54,512,-1
54,519,-1
54,523,-1
54,558,-1
54,565,-1
54,570,-1
54,578,-1
54,584,-1
54,585,-1
54,591,-1
54,597,-1
54,610,-1
54,617,-1
54,618,-1
54,627,-1
54,630,-1
54,634,-1
54,637,-1
54,649,-1
54,667,-1
54,679,-1
54,688,-1
54,694,-1
54,696,-1
54,706,-1
54,710,-1
54,743,-1
54,744,-1
54,760,-1
54,777,-1
54,813,-1
54,814,-1
54,815,-1
54,817,-1
54,818,-1
54,833,-1
54,849,-1
54,852,-1
54,853,-1
54,855,-1
54,857,-1
54,863,-1
54,877,-1
54,878,-1
54,880,-1
54,886,-1
54,889,-1
54,910,-1
54,916,-1
54,934,-1
54,940,-1
54,944,-1
54,990,-1
54,992,-1
54,995,-1
54,1029,-1
54,1082,-1
54,1142,-1
54,1149,-1
54,1185,-1
54,1186,-1
54,1195,-1
54,1209,-1
54,1214,-1
54,1218,-1
54,1219,-1
54,1222,-1
54,1224,-1
54,1358,-1
54,1361,-1
54,1519,-1
54,1535,-1
54,1536,-1
54,1554,-1
54,1562,-1
54,1568,-1
54,1569,-1
54,1570,-1
54,1571,-1
54,1575,-1
54,1592,-1
54,1594,-1
54,1686,-1
54,1689,-1
54,1698,-1
54,1722,-1
54,1723,-1
54,1738,-1
54,1747,-1
54,1829,-1
54,1836,-1
54,1840,-1
54,1842,-1
54,1858,-1
54,1884,-1
54,1889,-1
54,1956,-1
54,1965,-1
54,1988,-1
54,2001,-1
54,2025,-1
54,2026,-1
54,2034,-1
54,2129,-1
54,2130,-1
54,2155,-1
54,2158,-1
54,2163,-1
54,2166,-1
54,2167,-1
54,2215,-1
54,2235,-1
54,2236,-1
54,2251,-1
54,2403,-1
54,2418,-1
54,2476,-1
54,2494,-1
54,2495,-1
54,2508,-1
54,2595,-1
54,2602,-1
54,2603,-1
54,2608,-1
54,2752,-1
54,2781,-1
54,2787,-1
54,2889,-1
54,2904,-1
54,2926,-1
54,2927,-1
54,2963,-1
54,2964,-1
54,2966,-1
54,2986,-1
54,2993,-1
54,3001,-1
54,3005,-1
54,3089,-1
54,3111,-1
54,3167,-1
54,3225,-1
54,3226,-1
54,3229,-1
54,3230,-1
54,3299,-1
54,3322,-1
54,3358,-1
54,3359,-1
54,3363,-1
54,3366,-1
54,3407,-1
54,3420,-1
54,3455,-1
54,3457,-1
54,3467,-1
54,3470,-1
54,3503,-1
54,3549,-1
54,3594,-1
54,3616,-1
54,3627,-1
54,3653,-1
54,3654,-1
54,3667,-1
54,3712,-1
54,3713,-1
54,3731,-1
54,3901,-1
54,3958,-1
54,4053,-1
54,4059,-1
54,4063,-1
54,4081,-1
54,4087,-1
54,4151,-1
54,4177,-1
54,4181,-1
54,4186,-1
54,4192,-1
54,4196,-1
54,4214,-1
54,4224,-1
54,4262,-1
54,4334,-1
54,4382,-1
54,4477,-1
54,4483,-1
54,4548,-1
54,4550,-1
54,4654,-1
54,4720,-1
54,4722,-1
54,4726,-1
54,4744,-1
54,4752,-1
54,4879,-1
54,4898,-1
54,4901,-1
54,4975,-1
54,4999,-1
54,5028,-1
54,5029,-1
54,5030,-1
54,5079,-1
54,5081,-1
54,5112,-1
54,5150,-1
54,5162,-1
54,5216,-1
54,5258,-1
54,5277,-1
54,5300,-1
54,5341,-1
54,5342,-1
54,5356,-1
54,5420,-1
54,5454,-1
54,5507,-1
54,5521,-1
54,5530,-1
54,5630,-1
54,5667,-1
54,5670,-1
54,5671,-1
54,5675,-1
54,5678,-1
54,5680,-1
54,5690,-1
54,5734,-1
54,5751,-1
54,5835,-1
54,5914,-1
54,5941,-1
54,5958,-1
54,5973,-1
54,5984,-1
54,6023,-1
54,6030,-1
54,6045,-1
54,6098,-1
54,6112,-1
54,6114,-1
54,6129,-1
54,6164,-1
54,6165,-1
54,6166,-1
54,6201,-1
54,6203,-1
54,6205,-1
54,6211,-1
54,6213,-1
54,6324,-1
54,6351,-1
54,6372,-1
54,6381,-1
54,6443,-1
54,6512,-1
54,6573,-1
54,6637,-1
54,6645,-1
54,6676,-1
54,6682,-1
54,6707,-1
54,6746,-1
54,6758,-1
54,6772,-1
54,6773,-1
54,6880,-1
54,6956,-1
54,6959,-1
54,6974,-1
54,7054,-1
54,7079,-1
54,7088,-1
54,7148,-1
54,7578,-1
54,7593,-1
54,7647,-1
54,7655,-1
54,7661,-1
54,7674,-1
54,7711,-1
54,7769,-1
54,7791,-1
54,7817,-1
54,8057,-1
54,8074,-1
54,8101,-1
54,8241,-1
54,8424,-1
54,8425,-1
54,8426,-1
54,8460,-1
54,8476,-1
54,8514,-1
54,8525,-1
54,8536,-1
54,8675,-1
54,8676,-1
54,8769,-1
54,8841,-1
54,8937,-1
54,9181,-1
54,9252,-1
54,9253,-1
54,9289,-1
54,9330,-1
54,9367,-1
54,9379,-1
54,9465,-1
54,9513,-1
54,9515,-1
54,9587,-1
54,9617,-1
54,9624,-1
54,9656,-1
54,9712,-1
54,9724,-1
54,9736,-1
54,9834,-1
54,9863,-1
54,9922,-1
54,9926,-1
54,9934,-1
54,9936,-1
54,9938,-1
54,9958,-1
54,9989,-1
54,10030,-1
54,10079,-1
54,10080,-1
54,10087,-1
54,10092,-1
54,10110,-1
54,10119,-1
54,10155,-1
54,10161,-1
54,10162,-1
54,10165,-1
54,10187,-1
54,10308,-1
54,10321,-1
54,10357,-1
54,10372,-1
54,10379,-1
54,10396,-1
54,10447,-1
54,10456,-1
54,10460,-1
54,10465,-1
54,10495,-1
54,10521,-1
54,10568,-1
54,10572,-1
54,10573,-1
54,10588,-1
54,10611,-1
54,10620,-1
54,10671,-1
54,10719,-1
54,10731,-1
54,10790,-1
54,10793,-1
54,10798,-1
54,10800,-1
54,10884,-1
54,11013,-1
54,11021,-1
54,11111,-1
54,11123,-1
54,11179,-1
54,11227,-1
54,11285,-1
54,11319,-1
54,11371,-1
54,11433,-1
54,11491,-1
54,11499,-1
54,11553,-1
54,11615,-1
54,11617,-1
54,11665,-1
54,11739,-1
54,11741,-1
54,11743,-1
54,11751,-1
54,11757,-1
54,11759,-1
54,11763,-1
54,11771,-1
54,11783,-1
54,11887,-1
54,11933,-1
54,12123,-1
54,12149,-1
54,12189,-1
54,12291,-1
54,12293,-1
54,12317,-1
54,12365,-1
54,12403,-1
54,12431,-1
54,12461,-1
54,12467,-1
54,12487,-1
54,12503,-1
54,12549,-1
54,12711,-1
54,12883,-1
54,12967,-1
54,13161,-1
54,13333,-1
54,13367,-1
54,13377,-1
54,13409,-1
54,13585,-1
54,13587,-1
54,13601,-1
54,13655,-1
54,13659,-1
54,13663,-1
54,13759,-1
54,14045,-1
54,14173,-1
54,14199,-1
54,14227,-1
54,14289,-1
54,14345,-1
54,14355,-1
54,14397,-1
54,14467,-1
54,14511,-1
54,14513,-1
54,14645,-1
54,14653,-1
54,14693,-1
54,14741,-1
54,14749,-1
54,14765,-1
54,14813,-1
54,14827,-1
54,14829,-1
54,14833,-1
54,14941,-1
54,14967,-1
54,15051,-1
54,15085,-1
54,15133,-1
54,15225,-1
54,15315,-1
54,15379,-1
54,15451,-1
54,15583,-1
54,15687,-1
54,15751,-1
54,15809,-1
54,15911,-1
54,15989,-1
54,16005,-1
54,16009,-1
54,16049,-1
54,16051,-1
54,16067,-1
54,16123,-1
54,16169,-1
54,16201,-1
54,16353,-1
54,16498,-1
54,16512,-1
54,16524,-1
54,16662,-1
54,16668,-1
54,16706,-1
54,16732,-1
54,16742,-1
54,16762,-1
54,16890,-1
54,16894,-1
54,16910,-1
54,16934,-1
54,16982,-1
54,17080,-1
54,17265,-1
54,17269,-1
54,17341,-1
54,17505,-1
54,17549,-1
54,17641,-1
54,17681,-1
54,17741,-1
54,17777,-1
54,17831,-1
54,17895,-1
54,17909,-1
54,18001,-1
54,18095,-1
54,18099,-1
54,18139,-1
54,18153,-1
54,18195,-1
54,18229,-1
54,18245,-1
54,18277,-1
54,18295,-1
54,18411,-1
54,18495,-1
54,18507,-1
54,18523,-1
54,18671,-1
54,18677,-1
54,18679,-1
54,18689,-1
54,18893,-1
54,19021,-1
54,19023,-1
54,19111,-1
54,19151,-1
54,19163,-1
54,19221,-1
54,19365,-1
54,19367,-1
54,19383,-1
54,19647,-1
54,19703,-1
54,19855,-1
54,19919,-1
54,20021,-1
54,20033,-1
54,20053,-1
54,20431,-1
54,20509,-1
54,20533,-1
54,20555,-1
54,20583,-1
54,20689,-1
54,20709,-1
54,20723,-1
54,20785,-1
54,20787,-1
54,20847,-1
54,20853,-1
54,20931,-1
54,20973,-1
54,20977,-1
54,21039,-1
54,21067,-1
54,21185,-1
54,21189,-1
54,21273,-1
54,21329,-1
54,21421,-1
54,21431,-1
54,21435,-1
54,21439,-1
54,21497,-1
54,21511,-1
54,21561,-1
54,21603,-1
54,21667,-1
54,21677,-1
54,21681,-1
54,21797,-1
54,21809,-1
54,21821,-1
54,21851,-1
54,21863,-1
54,21881,-1
54,21939,-1
54,22123,-1
54,22189,-1
54,22199,-1
54,22265,-1
54,22273,-1
54,22297,-1
54,22319,-1
54,22377,-1
54,22535,-1
54,22537,-1
54,22547,-1
54,22663,-1
54,22687,-1
54,22689,-1
54,22729,-1
54,22789,-1
54,22817,-1
